Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
SP1,26-01-2019,Ath Madrid,Getafe,2,0,H,2,0,H,10,6,6,2,11,26,3,6,2,7,0,2,1.53,3.6,8
SP1,26-01-2019,Leganes,Eibar,2,2,D,0,2,A,9,5,3,2,15,14,4,5,2,3,0,0,2.62,3,3
SP1,26-01-2019,Sevilla,Levante,5,0,H,0,0,D,23,7,9,0,15,13,5,8,2,1,0,0,1.53,4.33,6
SP1,26-01-2019,Valencia,Villarreal,3,0,H,1,0,H,18,14,9,5,13,8,7,4,1,3,0,0,1.83,3.6,4.5
SP1,27-01-2019,Ath Bilbao,Betis,1,0,H,1,0,H,11,8,2,2,20,6,6,4,4,2,1,0,2.1,3.3,3.5
SP1,27-01-2019,Espanol,Real Madrid,2,4,A,1,3,A,13,16,6,9,15,17,1,6,3,4,0,1,4.2,4,1.8
SP1,27-01-2019,Girona,Barcelona,0,2,A,0,1,A,13,15,5,7,18,12,3,8,5,3,1,0,10,5.25,1.33
SP1,27-01-2019,Sociedad,Huesca,0,0,D,0,0,D,8,8,1,1,9,22,5,2,0,3,0,0,1.61,3.75,6
SP1,27-01-2019,Valladolid,Celta,2,1,H,0,1,A,19,8,7,3,15,19,7,5,2,5,0,1,2.4,3.2,3.1
SP1,28-01-2019,Alaves,Vallecano,0,1,A,0,0,D,16,14,1,3,14,19,7,4,2,5,0,0,2.15,3.3,3.5
SP1,01-02-2019,Huesca,Valladolid,4,0,H,1,0,H,11,9,7,4,17,11,7,7,6,2,0,0,2.25,3.25,3.4
SP1,02-02-2019,Barcelona,Valencia,2,2,D,1,2,A,20,14,8,7,8,5,9,1,3,0,0,0,1.28,5.75,11
SP1,02-02-2019,Celta,Sevilla,1,0,H,0,0,D,10,13,4,2,13,12,4,9,4,4,0,0,3.75,3.6,2
SP1,02-02-2019,Levante,Getafe,0,0,D,0,0,D,8,9,4,2,7,15,5,5,4,3,0,0,2.37,3.25,3.1
SP1,02-02-2019,Sociedad,Ath Bilbao,2,1,H,2,0,H,6,8,2,5,17,13,3,3,1,1,0,0,2.35,3.3,3.2
SP1,03-02-2019,Betis,Ath Madrid,1,0,H,0,0,D,7,13,3,1,7,21,1,7,4,3,0,0,4,3.2,2.05
SP1,03-02-2019,Eibar,Girona,3,0,H,1,0,H,17,6,5,2,12,9,8,5,2,1,0,0,1.66,4,5
SP1,03-02-2019,Real Madrid,Alaves,3,0,H,1,0,H,22,8,8,1,10,12,7,2,0,3,0,0,1.2,6.5,15
SP1,03-02-2019,Villarreal,Espanol,2,2,D,1,0,H,14,17,5,2,22,16,3,2,4,5,0,0,1.8,3.75,4.5
SP1,04-02-2019,Vallecano,Leganes,1,2,A,0,1,A,15,13,6,4,19,10,5,6,6,4,0,1,2.37,3.25,3.1
SP1,08-02-2019,Valladolid,Villarreal,0,0,D,0,0,D,9,7,3,3,13,18,8,3,3,2,0,0,2.9,3.3,2.4
SP1,09-02-2019,Ath Madrid,Real Madrid,1,3,A,1,2,A,11,11,2,4,21,16,3,4,7,3,1,0,2.37,3.25,3.1
SP1,09-02-2019,Espanol,Vallecano,2,1,H,0,1,A,15,9,5,3,11,19,6,2,0,2,0,0,1.8,3.6,4.5
SP1,09-02-2019,Getafe,Celta,3,1,H,1,1,D,12,13,6,3,16,13,4,3,3,3,0,1,1.9,3.4,4.33
SP1,09-02-2019,Girona,Huesca,0,2,A,0,2,A,13,6,7,6,9,18,13,2,3,1,1,0,2,3.3,4
SP1,10-02-2019,Ath Bilbao,Barcelona,0,0,D,0,0,D,13,10,5,2,23,10,6,4,4,2,1,0,4.75,4,1.7
SP1,10-02-2019,Leganes,Betis,3,0,H,2,0,H,16,3,4,1,22,11,4,4,4,2,0,1,2.25,3,3.6
SP1,10-02-2019,Sevilla,Eibar,2,2,D,0,1,A,13,8,4,4,11,7,9,7,4,2,1,0,1.66,4,5
SP1,10-02-2019,Valencia,Sociedad,0,0,D,0,0,D,10,8,4,1,11,18,7,5,2,4,0,0,1.83,3.5,4.5
SP1,11-02-2019,Alaves,Levante,2,0,H,1,0,H,16,8,4,0,14,18,3,10,3,2,0,0,2,3.4,3.8
SP1,15-02-2019,Eibar,Getafe,2,2,D,0,1,A,11,7,6,4,12,12,3,3,2,2,0,0,2.05,3.3,4
SP1,16-02-2019,Barcelona,Valladolid,1,0,H,1,0,H,20,10,8,0,12,18,3,5,1,3,0,0,1.14,9,15
SP1,16-02-2019,Celta,Levante,1,4,A,0,2,A,14,14,7,8,12,17,5,7,1,1,1,0,1.8,3.8,4.5
SP1,16-02-2019,Sociedad,Leganes,3,0,H,0,0,D,15,8,6,3,10,16,4,1,4,2,0,0,2.05,3.1,4.2
SP1,16-02-2019,Vallecano,Ath Madrid,0,1,A,0,0,D,12,4,6,3,10,14,4,6,0,1,0,0,6,3.5,1.65
SP1,17-02-2019,Betis,Alaves,1,1,D,1,1,D,19,6,10,3,10,12,6,3,4,1,0,0,1.72,3.5,5.25
SP1,17-02-2019,Real Madrid,Girona,1,2,A,1,0,H,19,14,7,6,13,18,7,0,3,2,1,0,1.16,8,15
SP1,17-02-2019,Valencia,Espanol,0,0,D,0,0,D,21,6,1,1,12,10,10,2,2,4,0,1,1.72,3.7,4.8
SP1,17-02-2019,Villarreal,Sevilla,3,0,H,2,0,H,12,21,6,5,7,12,6,4,4,1,0,0,2.5,3.4,2.8
SP1,18-02-2019,Huesca,Ath Bilbao,0,1,A,0,1,A,12,9,2,4,16,11,3,5,5,1,0,0,3.1,3.1,2.5
SP1,22-02-2019,Espanol,Huesca,1,1,D,1,0,H,13,13,2,4,9,16,7,4,2,4,0,0,1.72,3.6,5
SP1,23-02-2019,Alaves,Celta,0,0,D,0,0,D,17,8,4,2,15,9,3,4,2,2,0,0,2.3,3.3,3.2
SP1,23-02-2019,Ath Bilbao,Eibar,1,0,H,1,0,H,9,7,4,2,10,17,10,2,3,4,0,0,2.1,3.25,3.8
SP1,23-02-2019,Getafe,Vallecano,2,1,H,1,0,H,11,7,2,2,12,13,2,2,2,1,0,0,1.7,3.6,5.5
SP1,23-02-2019,Sevilla,Barcelona,2,4,A,2,1,H,13,17,4,8,15,11,3,8,6,1,0,0,3.5,4,1.95
SP1,24-02-2019,Ath Madrid,Villarreal,2,0,H,1,0,H,15,14,7,3,9,10,6,7,0,3,0,0,1.57,3.75,7
SP1,24-02-2019,Leganes,Valencia,1,1,D,0,1,A,17,6,6,1,14,10,4,2,5,3,0,0,2.8,3.1,2.7
SP1,24-02-2019,Levante,Real Madrid,1,2,A,0,1,A,11,19,2,5,17,11,4,6,5,3,1,1,5.25,4.75,1.53
SP1,24-02-2019,Valladolid,Betis,0,2,A,0,1,A,10,6,2,3,10,9,13,4,1,2,0,0,2.7,3.2,2.75
SP1,25-02-2019,Girona,Sociedad,0,0,D,0,0,D,10,7,3,1,26,15,3,5,4,1,0,0,2.37,3.2,3
SP1,01-03-2019,Vallecano,Girona,0,2,A,0,1,A,9,12,3,4,17,23,7,1,3,4,1,0,2.25,3.4,3.2
SP1,02-03-2019,Espanol,Valladolid,3,1,H,1,1,D,15,14,6,3,17,8,5,3,2,2,0,0,1.8,3.6,4.75
SP1,02-03-2019,Huesca,Sevilla,2,1,H,1,0,H,7,12,3,5,15,16,3,12,5,4,0,0,3.8,3.6,1.95
SP1,02-03-2019,Real Madrid,Barcelona,0,1,A,0,1,A,17,10,3,4,16,13,8,6,3,2,0,0,2.75,3.7,2.45
SP1,02-03-2019,Villarreal,Alaves,1,2,A,0,0,D,9,10,2,2,15,12,8,2,2,3,0,0,1.66,3.75,5.5
SP1,03-03-2019,Betis,Getafe,1,2,A,0,2,A,6,11,2,5,14,14,4,4,2,2,0,0,2.3,3,3.4
SP1,03-03-2019,Eibar,Celta,1,0,H,0,0,D,15,3,4,1,14,16,7,0,1,1,0,0,1.72,3.8,4.75
SP1,03-03-2019,Sociedad,Ath Madrid,0,2,A,0,2,A,19,8,3,3,12,17,7,3,1,4,0,1,4,3.25,2.05
SP1,03-03-2019,Valencia,Ath Bilbao,2,0,H,0,0,D,11,4,3,1,12,13,6,2,0,3,0,0,2,3.3,4
SP1,04-03-2019,Leganes,Levante,1,0,H,1,0,H,14,15,3,4,15,10,2,2,6,4,0,0,1.95,3.4,4.2
SP1,08-03-2019,Ath Bilbao,Espanol,1,1,D,0,1,A,15,5,6,2,13,20,7,0,3,5,0,0,1.66,3.6,6
SP1,09-03-2019,Alaves,Eibar,1,1,D,0,0,D,16,20,3,3,10,18,3,5,1,1,0,0,2.9,3.2,2.55
SP1,09-03-2019,Ath Madrid,Leganes,1,0,H,0,0,D,13,3,4,2,9,7,4,4,2,2,0,0,1.45,4.2,10
SP1,09-03-2019,Barcelona,Vallecano,3,1,H,1,1,D,12,8,6,1,12,17,10,4,1,2,0,0,1.16,8,15
SP1,09-03-2019,Getafe,Huesca,2,1,H,0,1,A,14,8,6,1,14,17,13,1,0,4,0,0,1.61,3.6,6.5
SP1,10-03-2019,Celta,Betis,0,1,A,0,0,D,7,14,1,4,17,16,4,4,3,0,0,0,2.5,3.3,2.9
SP1,10-03-2019,Girona,Valencia,2,3,A,1,1,D,18,11,8,6,13,10,6,1,1,4,0,1,3.3,3.2,2.35
SP1,10-03-2019,Levante,Villarreal,0,2,A,0,0,D,11,13,3,5,8,21,8,2,3,5,0,0,2.9,3.3,2.5
SP1,10-03-2019,Sevilla,Sociedad,5,2,H,1,1,D,22,9,11,2,12,13,7,2,2,2,0,0,1.66,4.2,4.75
SP1,10-03-2019,Valladolid,Real Madrid,1,4,A,1,1,D,10,15,2,6,14,12,5,12,1,6,0,1,5,4.33,1.61
SP1,15-03-2019,Sociedad,Levante,1,1,D,1,0,H,22,8,7,3,10,12,5,3,2,2,0,0,1.8,3.75,4.5
SP1,16-03-2019,Ath Bilbao,Ath Madrid,2,0,H,0,0,D,9,9,5,2,12,4,1,7,3,1,0,0,3.9,3,2.2
SP1,16-03-2019,Huesca,Alaves,1,3,A,1,1,D,7,12,2,5,21,23,2,2,1,3,0,0,2.45,3.2,3
SP1,16-03-2019,Leganes,Girona,0,2,A,0,2,A,12,8,3,4,20,6,6,2,8,1,0,0,2.15,3.2,3.7
SP1,16-03-2019,Real Madrid,Celta,2,0,H,0,0,D,22,6,7,1,15,8,9,2,1,0,0,0,1.18,7.5,13
SP1,17-03-2019,Betis,Barcelona,1,4,A,0,2,A,13,16,3,9,10,11,3,7,1,2,0,0,7,5,1.4
SP1,17-03-2019,Eibar,Valladolid,1,2,A,0,0,D,15,8,3,3,16,14,5,0,4,2,0,0,1.66,3.8,5.5
SP1,17-03-2019,Espanol,Sevilla,0,1,A,0,0,D,13,12,3,3,11,14,6,5,3,4,1,1,2.4,3.5,2.9
SP1,17-03-2019,Valencia,Getafe,0,0,D,0,0,D,8,9,2,1,13,22,3,5,3,4,0,0,2,3.3,4
SP1,17-03-2019,Villarreal,Vallecano,3,1,H,0,1,A,12,7,4,3,16,7,5,5,3,3,0,0,1.6,4.2,5.5
SP1,29-03-2019,Girona,Ath Bilbao,1,2,A,1,0,H,6,8,2,5,18,18,3,3,2,4,0,0,2.87,2.9,2.7
SP1,30-03-2019,Alaves,Ath Madrid,0,4,A,0,2,A,14,11,4,7,10,8,9,2,2,2,0,0,5.5,3.4,1.75
SP1,30-03-2019,Barcelona,Espanol,2,0,H,0,0,D,13,4,3,2,15,14,5,2,0,4,0,0,1.14,9,15
SP1,30-03-2019,Celta,Villarreal,3,2,H,0,2,A,15,14,6,5,7,8,10,7,1,3,0,0,2.5,3.3,2.75
SP1,30-03-2019,Getafe,Leganes,0,2,A,0,0,D,9,7,2,3,15,25,3,4,5,2,0,0,1.95,3.2,4.5
SP1,31-03-2019,Levante,Eibar,2,2,D,2,1,H,7,17,2,3,9,12,6,7,2,1,0,0,2.8,3.5,2.45
SP1,31-03-2019,Real Madrid,Huesca,3,2,H,1,1,D,16,16,8,3,9,18,4,6,1,3,0,0,1.11,10,19
SP1,31-03-2019,Sevilla,Valencia,0,1,A,0,1,A,17,4,5,2,18,9,5,3,3,1,0,0,2.05,3.5,3.6
SP1,31-03-2019,Valladolid,Sociedad,1,1,D,1,0,H,10,10,4,1,18,8,7,5,4,1,0,0,2.6,3,3
SP1,31-03-2019,Vallecano,Betis,1,1,D,1,0,H,20,7,5,2,22,9,6,3,5,3,1,0,2.75,3.5,2.45
SP1,02-04-2019,Ath Madrid,Girona,2,0,H,0,0,D,17,12,7,4,10,9,4,3,1,0,0,0,1.36,4.5,10
SP1,02-04-2019,Espanol,Getafe,1,1,D,0,0,D,9,13,3,3,14,14,5,4,4,3,0,0,2.4,3.1,3.2
SP1,02-04-2019,Villarreal,Barcelona,4,4,D,1,2,A,16,15,9,9,10,10,5,3,4,7,1,0,5.25,4.2,1.61
SP1,03-04-2019,Ath Bilbao,Levante,3,2,H,2,0,H,14,11,7,6,13,14,2,9,3,7,0,1,1.61,4,5.5
SP1,03-04-2019,Eibar,Vallecano,2,1,H,0,1,A,12,13,6,2,14,9,2,6,2,2,0,0,1.61,4,5.5
SP1,03-04-2019,Huesca,Celta,3,3,D,0,1,A,23,11,7,5,9,12,5,0,2,3,0,0,2.62,3.5,2.62
SP1,03-04-2019,Valencia,Real Madrid,2,1,H,1,0,H,11,15,4,5,9,13,6,6,2,2,0,0,3.3,3.6,2.15
SP1,04-04-2019,Leganes,Valladolid,1,0,H,0,0,D,18,8,2,1,13,11,3,4,2,2,0,0,1.9,3.3,4.5
SP1,04-04-2019,Sevilla,Alaves,2,0,H,1,0,H,18,5,5,2,13,19,11,1,3,4,0,0,1.5,4.33,6.5
SP1,04-04-2019,Sociedad,Betis,2,1,H,1,0,H,15,11,7,6,12,13,3,6,2,3,0,0,2.25,3.3,3.3
SP1,06-04-2019,Barcelona,Ath Madrid,2,0,H,0,0,D,21,9,10,2,14,12,5,1,3,4,0,1,1.75,3.6,5
SP1,06-04-2019,Girona,Espanol,1,2,A,0,0,D,14,9,5,2,23,20,1,4,5,2,0,0,2.5,3.2,3
SP1,06-04-2019,Real Madrid,Eibar,2,1,H,0,1,A,13,3,7,1,9,15,5,4,0,1,0,0,1.3,5.5,9.5
SP1,06-04-2019,Vallecano,Valencia,2,0,H,1,0,H,15,12,5,3,17,10,4,7,2,3,0,0,4.2,3.5,1.9
SP1,07-04-2019,Alaves,Leganes,1,1,D,1,0,H,6,9,1,5,17,15,3,3,6,4,0,0,2.5,3,3.1
SP1,07-04-2019,Betis,Villarreal,2,1,H,1,1,D,17,10,7,4,15,14,4,3,4,4,0,0,2.2,3.4,3.3
SP1,07-04-2019,Celta,Sociedad,3,1,H,0,1,A,11,14,4,7,16,11,2,7,2,1,0,1,2.4,3.3,3
SP1,07-04-2019,Getafe,Ath Bilbao,1,0,H,0,0,D,6,9,2,1,16,18,1,2,2,1,0,0,2.3,3,3.5
SP1,07-04-2019,Levante,Huesca,2,2,D,1,0,H,14,17,8,4,22,12,9,1,2,4,0,0,1.95,3.6,3.8
SP1,07-04-2019,Valladolid,Sevilla,0,2,A,0,0,D,10,16,5,4,17,12,6,7,3,3,0,0,3.5,3.4,2.05
SP1,13-04-2019,Ath Madrid,Celta,2,0,H,1,0,H,11,10,5,3,9,15,1,2,2,2,0,0,1.36,4.75,9
SP1,13-04-2019,Espanol,Alaves,2,1,H,1,0,H,6,14,2,3,12,17,4,8,3,2,0,0,1.8,3.5,4.75
SP1,13-04-2019,Huesca,Barcelona,0,0,D,0,0,D,6,10,1,2,18,13,6,5,1,2,0,0,4.75,4.2,1.65
SP1,13-04-2019,Sevilla,Betis,3,2,H,1,0,H,11,12,5,7,18,8,5,4,6,3,0,0,1.66,4,5
SP1,14-04-2019,Ath Bilbao,Vallecano,3,2,H,1,1,D,15,8,9,4,10,16,3,6,1,3,0,1,1.6,4,5.5
SP1,14-04-2019,Girona,Villarreal,0,1,A,0,1,A,14,17,5,6,12,11,9,5,2,5,0,0,2.5,3.25,2.8
SP1,14-04-2019,Sociedad,Eibar,1,1,D,1,0,H,3,17,2,2,15,18,0,3,2,2,0,0,2.2,3.5,3.25
SP1,14-04-2019,Valencia,Levante,3,1,H,1,0,H,23,6,6,3,12,19,8,3,2,2,0,0,1.5,4.75,5.5
SP1,14-04-2019,Valladolid,Getafe,2,2,D,1,1,D,8,8,4,3,22,18,5,3,4,4,0,1,3.2,2.9,2.55
SP1,15-04-2019,Leganes,Real Madrid,1,1,D,1,0,H,5,13,2,6,11,12,1,5,0,3,0,0,5.25,4.2,1.6
SP1,19-04-2019,Alaves,Valladolid,2,2,D,2,1,H,10,12,4,7,17,16,5,7,3,5,0,0,2.1,3.2,3.75
SP1,20-04-2019,Barcelona,Sociedad,2,1,H,1,0,H,11,9,4,2,10,12,4,2,0,1,0,0,1.22,6.5,13
SP1,20-04-2019,Celta,Girona,2,1,H,1,0,H,13,9,8,1,7,10,5,1,2,1,0,0,2,3.75,3.5
SP1,20-04-2019,Eibar,Ath Madrid,0,1,A,0,0,D,10,8,2,4,11,12,5,8,3,1,0,0,3.2,3.1,2.4
SP1,20-04-2019,Vallecano,Huesca,0,0,D,0,0,D,16,10,3,3,12,10,8,3,4,2,0,0,2.05,3.75,3.4
SP1,21-04-2019,Betis,Valencia,1,2,A,0,1,A,23,4,7,3,19,13,8,2,4,2,0,1,3,3.3,2.4
SP1,21-04-2019,Getafe,Sevilla,3,0,H,2,0,H,10,12,3,2,19,15,2,7,3,6,1,1,3.1,3.4,2.3
SP1,21-04-2019,Levante,Espanol,2,2,D,0,1,A,19,14,5,7,13,15,12,7,4,1,1,0,2.3,3.5,3
SP1,21-04-2019,Real Madrid,Ath Bilbao,3,0,H,0,0,D,11,5,4,3,12,16,8,2,2,4,0,0,1.45,4.33,7
SP1,21-04-2019,Villarreal,Leganes,2,1,H,0,0,D,11,6,5,2,12,15,7,4,2,1,0,0,1.72,3.5,5
SP1,23-04-2019,Alaves,Barcelona,0,2,A,0,0,D,6,17,1,6,19,9,1,4,3,1,0,0,7,5.25,1.4
SP1,23-04-2019,Huesca,Eibar,2,0,H,0,0,D,12,7,3,4,16,16,5,3,4,1,0,0,2.25,3.5,3
SP1,23-04-2019,Valladolid,Girona,1,0,H,0,0,D,13,6,4,0,17,17,4,5,4,3,0,0,2.3,3.3,3.25
SP1,24-04-2019,Ath Madrid,Valencia,3,2,H,1,1,D,14,12,6,4,17,13,4,3,3,3,0,0,1.8,3.4,5
SP1,24-04-2019,Espanol,Celta,1,1,D,1,0,H,9,18,2,6,15,8,2,4,2,1,0,0,2.3,3.2,3.3
SP1,24-04-2019,Leganes,Ath Bilbao,0,1,A,0,1,A,14,3,1,2,11,14,2,2,1,2,0,0,2.6,3,3
SP1,24-04-2019,Levante,Betis,4,0,H,2,0,H,6,7,4,2,9,15,3,4,2,3,0,0,2.5,3.3,2.9
SP1,25-04-2019,Getafe,Real Madrid,0,0,D,0,0,D,9,12,5,4,17,15,9,4,1,3,0,0,4,3.6,1.9
SP1,25-04-2019,Sevilla,Vallecano,5,0,H,0,0,D,20,12,11,3,10,12,5,4,1,2,0,0,1.33,5.25,9
SP1,25-04-2019,Sociedad,Villarreal,0,1,A,0,0,D,13,8,2,3,11,14,6,3,2,3,0,0,2.5,3.3,2.9
SP1,27-04-2019,Ath Bilbao,Alaves,1,1,D,1,1,D,14,14,1,3,14,17,8,6,2,2,0,0,1.45,4.2,7.5
SP1,27-04-2019,Ath Madrid,Valladolid,1,0,H,0,0,D,13,13,1,4,19,12,7,3,4,2,0,0,1.33,4.5,11
SP1,27-04-2019,Barcelona,Levante,1,0,H,0,0,D,23,7,12,2,17,12,6,3,4,3,0,0,1.2,6.5,11
SP1,27-04-2019,Leganes,Celta,0,0,D,0,0,D,10,8,1,2,16,5,4,6,1,0,0,0,2.37,3.25,3
SP1,28-04-2019,Girona,Sevilla,1,0,H,0,0,D,15,7,4,3,12,18,3,6,1,2,0,1,4.75,3.4,1.75
SP1,28-04-2019,Sociedad,Getafe,2,1,H,1,0,H,11,12,7,3,17,14,5,7,2,3,0,0,2.6,3.2,2.75
SP1,28-04-2019,Valencia,Eibar,0,1,A,0,0,D,7,13,2,3,10,15,7,6,2,3,0,0,1.45,4.5,6.5
SP1,28-04-2019,Vallecano,Real Madrid,1,0,H,1,0,H,11,9,5,3,21,6,6,6,2,5,0,0,7.5,4.5,1.4
SP1,28-04-2019,Villarreal,Huesca,1,1,D,1,0,H,18,13,5,3,15,22,0,1,5,2,0,1,1.55,4,6.5
SP1,29-04-2019,Betis,Espanol,1,1,D,0,1,A,18,10,5,4,16,14,6,5,4,1,0,0,2.3,3.3,3.1
SP1,03-05-2019,Sevilla,Leganes,0,3,A,0,2,A,7,9,3,5,11,23,3,4,1,1,0,0,1.36,5,8.5
SP1,04-05-2019,Alaves,Sociedad,0,1,A,0,1,A,17,9,6,2,7,22,13,6,1,3,0,0,2.5,3.25,2.9
SP1,04-05-2019,Celta,Barcelona,2,0,H,0,0,D,14,8,6,1,11,13,11,1,1,5,0,0,2.15,3.6,3.25
SP1,04-05-2019,Espanol,Ath Madrid,3,0,H,1,0,H,11,11,5,3,11,14,5,6,1,2,0,0,3.8,3.3,2.05
SP1,04-05-2019,Levante,Vallecano,4,1,H,2,0,H,12,20,7,3,17,12,6,7,1,4,0,1,1.95,3.8,3.6
SP1,05-05-2019,Eibar,Betis,1,0,H,1,0,H,14,12,6,6,15,7,11,8,3,2,0,0,2.05,3.6,3.5
SP1,05-05-2019,Getafe,Girona,2,0,H,1,0,H,13,4,8,2,15,13,1,3,3,3,0,1,1.8,3.6,4.75
SP1,05-05-2019,Huesca,Valencia,2,6,A,0,5,A,24,10,4,7,10,9,7,5,2,1,0,0,3.5,3.4,2.1
SP1,05-05-2019,Real Madrid,Villarreal,3,2,H,2,1,H,24,15,11,7,9,14,8,3,0,3,0,0,1.7,4,4.75
SP1,05-05-2019,Valladolid,Ath Bilbao,1,0,H,1,0,H,10,9,3,1,14,22,1,3,5,5,0,0,2.9,3.1,2.6
SP1,12-05-2019,Ath Bilbao,Celta,3,1,H,3,0,H,8,3,4,2,16,18,3,3,4,3,0,0,2,3.5,3.8
SP1,12-05-2019,Ath Madrid,Sevilla,1,1,D,1,0,H,11,11,4,5,16,12,5,7,5,4,0,0,2.1,3.6,3.4
SP1,12-05-2019,Barcelona,Getafe,2,0,H,1,0,H,13,11,8,0,9,13,4,3,1,3,0,0,1.53,4.33,6
SP1,12-05-2019,Betis,Huesca,2,1,H,1,0,H,17,9,8,2,13,15,9,2,3,5,0,1,1.55,4.33,5.75
SP1,12-05-2019,Girona,Levante,1,2,A,0,0,D,14,6,6,2,15,16,9,2,2,3,0,0,2.15,3.6,3.2
SP1,12-05-2019,Leganes,Espanol,0,2,A,0,1,A,11,19,4,7,11,9,6,7,4,1,1,0,2.4,3.5,2.87
SP1,12-05-2019,Sociedad,Real Madrid,3,1,H,1,1,D,19,6,7,2,12,16,5,2,1,2,0,1,3,3.6,2.3
SP1,12-05-2019,Valencia,Alaves,3,1,H,2,1,H,10,10,4,3,9,14,7,4,2,5,0,0,1.4,5,7.5
SP1,12-05-2019,Vallecano,Valladolid,1,2,A,0,1,A,16,9,5,6,13,9,4,2,2,2,0,0,4.2,3.8,1.8
SP1,12-05-2019,Villarreal,Eibar,1,0,H,0,0,D,11,4,3,0,11,14,5,3,3,2,0,0,1.6,4.33,5
SP1,18-05-2019,Alaves,Girona,2,1,H,1,0,H,14,13,7,4,13,10,6,4,3,3,0,0,2.25,3.5,3.1
SP1,18-05-2019,Celta,Vallecano,2,2,D,0,1,A,14,11,5,4,16,20,3,5,0,4,0,0,1.45,4.75,7
SP1,18-05-2019,Espanol,Sociedad,2,0,H,0,0,D,9,11,4,2,13,13,4,5,3,2,0,0,2.3,3.6,3
SP1,18-05-2019,Getafe,Villarreal,2,2,D,1,1,D,17,8,5,4,16,20,6,4,2,3,0,0,1.61,4.2,5.25
SP1,18-05-2019,Huesca,Leganes,2,1,H,0,1,A,15,9,6,1,18,12,4,6,0,1,0,0,2.5,3.75,2.62
SP1,18-05-2019,Levante,Ath Madrid,2,2,D,2,0,H,17,17,7,8,9,7,6,4,0,1,0,1,3.75,3.75,1.95
SP1,18-05-2019,Sevilla,Ath Bilbao,2,0,H,1,0,H,9,9,3,1,14,19,2,3,4,2,0,0,1.85,3.4,4.33
SP1,18-05-2019,Valladolid,Valencia,0,2,A,0,1,A,19,9,4,6,12,10,8,2,1,3,0,0,8,5.25,1.36
SP1,19-05-2019,Eibar,Barcelona,2,2,D,2,2,D,15,6,8,3,11,3,5,2,4,2,0,0,3.6,4,1.9
SP1,19-05-2019,Real Madrid,Betis,0,2,A,0,0,D,9,9,2,7,17,11,1,5,4,1,0,0,1.57,4.75,4.75
